timestamp,L_raw,R_raw,L_norm,R_norm,L_smooth,R_smooth,anomaly
1751358434.1697218,0,0,0.00,0.00,0.00,0.00,False
1751358434.2967775,0,0,0.00,0.00,0.00,0.00,False
1751358434.4174266,0,0,0.00,0.00,0.00,0.00,False
1751358434.5281513,0,0,0.00,0.00,0.00,0.00,False
1751358434.6398692,0,0,0.00,0.00,0.00,0.00,False
1751358434.7466984,0,0,0.00,0.00,0.00,0.00,False
1751358434.8566854,0,0,0.00,0.00,0.00,0.00,False
1751358434.9640138,0,0,0.00,0.00,0.00,0.00,False
1751358435.0718596,0,0,0.00,0.00,0.00,0.00,False
1751358435.180014,0,0,0.00,0.00,0.00,0.00,False
1751358435.2922094,0,0,0.00,0.00,0.00,0.00,False
1751358435.3993633,0,0,0.00,0.00,0.00,0.00,False
1751358435.5103328,0,0,0.00,0.00,0.00,0.00,False
1751358435.6215837,0,0,0.00,0.00,0.00,0.00,False
1751358435.728009,0,0,0.00,0.00,0.00,0.00,False
1751358435.8371062,0,0,0.00,0.00,0.00,0.00,False
1751358435.9450374,0,0,0.00,0.00,0.00,0.00,False
1751358436.050969,0,0,0.00,0.00,0.00,0.00,False
1751358436.152693,0,0,0.00,0.00,0.00,0.00,False
1751358436.2554169,0,0,0.00,0.00,0.00,0.00,False
1751358436.3747017,0,0,0.00,0.00,0.00,0.00,False
1751358436.5120647,0,0,0.00,0.00,0.00,0.00,False
1751358436.6288035,0,0,0.00,0.00,0.00,0.00,False
1751358436.7488627,0,0,0.00,0.00,0.00,0.00,False
1751358436.859627,0,0,0.00,0.00,0.00,0.00,False
1751358436.9544356,0,0,0.00,0.00,0.00,0.00,False
1751358437.0602338,0,0,0.00,0.00,0.00,0.00,False
1751358437.1604598,0,0,0.00,0.00,0.00,0.00,False
1751358437.2626586,0,0,0.00,0.00,0.00,0.00,False
1751358437.36639,0,0,0.00,0.00,0.00,0.00,False
1751358437.4685755,0,0,0.00,0.00,0.00,0.00,False
1751358437.5653841,0,0,0.00,0.00,0.00,0.00,False
1751358437.6624517,0,0,0.00,0.00,0.00,0.00,False
1751358437.7595444,0,0,0.00,0.00,0.00,0.00,False
1751358437.8603249,0,0,0.00,0.00,0.00,0.00,False
1751358437.9614766,0,0,0.00,0.00,0.00,0.00,False
1751358438.0582466,0,0,0.00,0.00,0.00,0.00,False
1751358438.1573904,0,0,0.00,0.00,0.00,0.00,False
1751358438.2531285,0,0,0.00,0.00,0.00,0.00,False
1751358438.3522632,0,0,0.00,0.00,0.00,0.00,False
1751358438.45327,0,0,0.00,0.00,0.00,0.00,False
1751358438.5591576,0,0,0.00,0.00,0.00,0.00,False
1751358438.6776714,0,0,0.00,0.00,0.00,0.00,False
1751358438.8040695,0,0,0.00,0.00,0.00,0.00,False
1751358438.9327316,0,0,0.00,0.00,0.00,0.00,False
1751358439.0838823,0,0,0.00,0.00,0.00,0.00,False
1751358439.2021182,0,0,0.00,0.00,0.00,0.00,False
1751358439.3362215,0,0,0.00,0.00,0.00,0.00,False
1751358439.468787,0,0,0.00,0.00,0.00,0.00,False
1751358439.5791159,0,0,0.00,0.00,0.00,0.00,False
1751358439.6975968,0,0,0.00,0.00,0.00,0.00,False
1751358439.819787,0,0,0.00,0.00,0.00,0.00,False
1751358439.9360363,0,0,0.00,0.00,0.00,0.00,False
1751358440.0533395,0,0,0.00,0.00,0.00,0.00,False
1751358440.1701584,0,0,0.00,0.00,0.00,0.00,False
1751358440.2864556,0,0,0.00,0.00,0.00,0.00,False
1751358440.4068356,0,0,0.00,0.00,0.00,0.00,False
1751358440.5449884,0,0,0.00,0.00,0.00,0.00,False
1751358440.6542609,0,0,0.00,0.00,0.00,0.00,False
1751358440.7607253,0,0,0.00,0.00,0.00,0.00,False
1751358440.9056654,0,0,0.00,0.00,0.00,0.00,False
1751358441.0287607,0,0,0.00,0.00,0.00,0.00,False
1751358441.1395247,0,0,0.00,0.00,0.00,0.00,False
1751358441.2337425,0,0,0.00,0.00,0.00,0.00,False
1751358441.3400052,0,0,0.00,0.00,0.00,0.00,False
1751358441.461953,0,0,0.00,0.00,0.00,0.00,False
1751358441.6133323,0,0,0.00,0.00,0.00,0.00,False
1751358441.73543,0,0,0.00,0.00,0.00,0.00,False
1751358441.861353,0,0,0.00,0.00,0.00,0.00,False
1751358441.980382,0,0,0.00,0.00,0.00,0.00,False
1751358442.0772,0,0,0.00,0.00,0.00,0.00,False
1751358442.1669638,0,0,0.00,0.00,0.00,0.00,False
1751358442.2646139,0,0,0.00,0.00,0.00,0.00,False
1751358442.3725307,0,0,0.00,0.00,0.00,0.00,False
1751358442.4742553,0,0,0.00,0.00,0.00,0.00,False
1751358442.5722463,0,0,0.00,0.00,0.00,0.00,False
1751358442.6775782,0,0,0.00,0.00,0.00,0.00,False
1751358442.777469,0,0,0.00,0.00,0.00,0.00,False
1751358442.8781884,0,0,0.00,0.00,0.00,0.00,False
1751358442.9789464,0,0,0.00,0.00,0.00,0.00,False
1751358443.06982,0,0,0.00,0.00,0.00,0.00,False
1751358443.154593,0,0,0.00,0.00,0.00,0.00,False
1751358443.257775,0,0,0.00,0.00,0.00,0.00,False
1751358443.3555152,0,0,0.00,0.00,0.00,0.00,False
1751358443.4514751,0,0,0.00,0.00,0.00,0.00,False
1751358443.5391004,0,0,0.00,0.00,0.00,0.00,False
1751358443.628931,0,0,0.00,0.00,0.00,0.00,False
1751358443.7407982,0,0,0.00,0.00,0.00,0.00,False
1751358443.8497012,0,0,0.00,0.00,0.00,0.00,False
1751358443.9584653,0,0,0.00,0.00,0.00,0.00,False
1751358444.1076143,0,0,0.00,0.00,0.00,0.00,False
1751358444.2530556,0,0,0.00,0.00,0.00,0.00,False
1751358444.3691275,0,0,0.00,0.00,0.00,0.00,False
1751358444.5287557,0,0,0.00,0.00,0.00,0.00,False
1751358444.6456087,0,0,0.00,0.00,0.00,0.00,False
1751358444.7697523,0,0,0.00,0.00,0.00,0.00,False
1751358444.8887959,0,0,0.00,0.00,0.00,0.00,False
1751358445.0034134,0,0,0.00,0.00,0.00,0.00,False
1751358445.124304,0,0,0.00,0.00,0.00,0.00,False
1751358445.241263,0,0,0.00,0.00,0.00,0.00,False
1751358445.3585243,0,0,0.00,0.00,0.00,0.00,False
1751358445.4889824,0,0,0.00,0.00,0.00,0.00,False
1751358445.6768396,0,0,0.00,0.00,0.00,0.00,False
1751358445.8069365,0,0,0.00,0.00,0.00,0.00,False
1751358445.9711194,0,0,0.00,0.00,0.00,0.00,False
1751358446.1275723,0,0,0.00,0.00,0.00,0.00,False
1751358446.2499833,0,0,0.00,0.00,0.00,0.00,False
1751358446.3670714,0,0,0.00,0.00,0.00,0.00,False
1751358446.485871,0,0,0.00,0.00,0.00,0.00,False
1751358446.619077,0,0,0.00,0.00,0.00,0.00,False
1751358446.796078,0,0,0.00,0.00,0.00,0.00,False
1751358447.6936803,0,0,0.00,0.00,0.00,0.00,False
1751358447.9692342,0,0,0.00,0.00,0.00,0.00,False
1751358448.175016,0,0,0.00,0.00,0.00,0.00,False
1751358448.3505929,0,0,0.00,0.00,0.00,0.00,False
1751358448.5357573,0,0,0.00,0.00,0.00,0.00,False
1751358448.6996806,0,0,0.00,0.00,0.00,0.00,False
1751358448.8887236,0,0,0.00,0.00,0.00,0.00,False
1751358449.0672488,0,0,0.00,0.00,0.00,0.00,False
1751358449.2710419,0,0,0.00,0.00,0.00,0.00,False
1751358449.438854,0,0,0.00,0.00,0.00,0.00,False
1751358449.571492,0,0,0.00,0.00,0.00,0.00,False
1751358449.6856966,0,0,0.00,0.00,0.00,0.00,False
1751358449.8199818,0,0,0.00,0.00,0.00,0.00,False
1751358449.9427052,0,0,0.00,0.00,0.00,0.00,False
1751358450.0554664,0,0,0.00,0.00,0.00,0.00,False
1751358450.1688786,0,0,0.00,0.00,0.00,0.00,False
1751358450.287557,0,0,0.00,0.00,0.00,0.00,False
1751358450.3942728,0,0,0.00,0.00,0.00,0.00,False
1751358450.508126,0,0,0.00,0.00,0.00,0.00,False
1751358450.6180415,0,0,0.00,0.00,0.00,0.00,False
1751358450.7311745,0,0,0.00,0.00,0.00,0.00,False
1751358450.855787,0,0,0.00,0.00,0.00,0.00,False
1751358450.9598768,0,0,0.00,0.00,0.00,0.00,False
1751358451.0658746,0,0,0.00,0.00,0.00,0.00,False
1751358451.1746879,0,0,0.00,0.00,0.00,0.00,False
1751358451.291136,0,0,0.00,0.00,0.00,0.00,False
1751358451.4018433,0,0,0.00,0.00,0.00,0.00,False
1751358451.5640154,0,0,0.00,0.00,0.00,0.00,False
1751358451.695411,0,0,0.00,0.00,0.00,0.00,False
1751358451.8249757,0,0,0.00,0.00,0.00,0.00,False
1751358451.9543703,0,0,0.00,0.00,0.00,0.00,False
1751358452.0572975,0,0,0.00,0.00,0.00,0.00,False
1751358452.1486506,0,0,0.00,0.00,0.00,0.00,False
1751358452.2610934,0,0,0.00,0.00,0.00,0.00,False
1751358452.3663912,0,0,0.00,0.00,0.00,0.00,False
1751358452.4668522,0,0,0.00,0.00,0.00,0.00,False
1751358452.5730052,0,0,0.00,0.00,0.00,0.00,False
1751358452.6797426,0,0,0.00,0.00,0.00,0.00,False
1751358452.787005,0,0,0.00,0.00,0.00,0.00,False
1751358452.8924756,0,0,0.00,0.00,0.00,0.00,False
1751358452.9912136,0,0,0.00,0.00,0.00,0.00,False
1751358453.0911162,0,0,0.00,0.00,0.00,0.00,False
1751358453.2006538,0,0,0.00,0.00,0.00,0.00,False
1751358453.2894144,0,0,0.00,0.00,0.00,0.00,False
1751358453.3697677,0,0,0.00,0.00,0.00,0.00,False
1751358453.4707248,0,0,0.00,0.00,0.00,0.00,False
1751358453.5716815,0,0,0.00,0.00,0.00,0.00,False
1751358453.672408,0,0,0.00,0.00,0.00,0.00,False
1751358453.7755828,0,0,0.00,0.00,0.00,0.00,False
1751358453.8806643,0,0,0.00,0.00,0.00,0.00,False
1751358453.9889123,0,0,0.00,0.00,0.00,0.00,False
1751358454.1525364,0,0,0.00,0.00,0.00,0.00,False
1751358454.285907,0,0,0.00,0.00,0.00,0.00,False
1751358454.4238646,0,0,0.00,0.00,0.00,0.00,False
1751358454.5938714,0,0,0.00,0.00,0.00,0.00,False
1751358454.7243505,0,0,0.00,0.00,0.00,0.00,False
1751358454.857298,0,0,0.00,0.00,0.00,0.00,False
1751358454.9571283,0,0,0.00,0.00,0.00,0.00,False
1751358455.0621157,0,0,0.00,0.00,0.00,0.00,False
1751358455.1728191,0,0,0.00,0.00,0.00,0.00,False
1751358455.2869658,0,0,0.00,0.00,0.00,0.00,False
1751358455.3886504,0,0,0.00,0.00,0.00,0.00,False
1751358455.5009966,0,0,0.00,0.00,0.00,0.00,False
1751358455.6179678,0,0,0.00,0.00,0.00,0.00,False
1751358455.7294025,0,0,0.00,0.00,0.00,0.00,False
1751358455.8456335,0,0,0.00,0.00,0.00,0.00,False
1751358455.9501092,0,0,0.00,0.00,0.00,0.00,False
1751358456.0582273,0,0,0.00,0.00,0.00,0.00,False
1751358456.1706135,0,0,0.00,0.00,0.00,0.00,False
1751358456.2783656,0,0,0.00,0.00,0.00,0.00,False
1751358456.3903477,0,0,0.00,0.00,0.00,0.00,False
1751358456.4971437,0,0,0.00,0.00,0.00,0.00,False
1751358456.6085343,0,0,0.00,0.00,0.00,0.00,False
1751358456.7406871,0,0,0.00,0.00,0.00,0.00,False
1751358456.8875172,0,0,0.00,0.00,0.00,0.00,False
1751358457.0156069,0,0,0.00,0.00,0.00,0.00,False
1751358457.166817,0,0,0.00,0.00,0.00,0.00,False
1751358457.3084388,0,0,0.00,0.00,0.00,0.00,False
1751358457.4007695,0,0,0.00,0.00,0.00,0.00,False
1751358457.5043032,0,0,0.00,0.00,0.00,0.00,False
1751358457.60724,0,0,0.00,0.00,0.00,0.00,False
1751358457.7127159,0,0,0.00,0.00,0.00,0.00,False
1751358457.8269322,0,0,0.00,0.00,0.00,0.00,False
1751358457.927082,0,0,0.00,0.00,0.00,0.00,False
1751358458.0309825,0,0,0.00,0.00,0.00,0.00,False
1751358458.1297681,0,0,0.00,0.00,0.00,0.00,False
1751358458.2266798,0,0,0.00,0.00,0.00,0.00,False
1751358458.329945,0,0,0.00,0.00,0.00,0.00,False
1751358458.432213,0,0,0.00,0.00,0.00,0.00,False
1751358458.5361753,0,0,0.00,0.00,0.00,0.00,False
1751358458.635464,0,0,0.00,0.00,0.00,0.00,False
1751358458.7352397,0,0,0.00,0.00,0.00,0.00,False
1751358458.838173,0,0,0.00,0.00,0.00,0.00,False
1751358458.9438918,0,0,0.00,0.00,0.00,0.00,False
1751358459.062594,0,0,0.00,0.00,0.00,0.00,False
1751358459.1683297,0,0,0.00,0.00,0.00,0.00,False
1751358459.275146,0,0,0.00,0.00,0.00,0.00,False
1751358459.4226325,0,0,0.00,0.00,0.00,0.00,False
1751358459.5517423,0,0,0.00,0.00,0.00,0.00,False
1751358459.685649,0,0,0.00,0.00,0.00,0.00,False
1751358459.813422,0,0,0.00,0.00,0.00,0.00,False
1751358459.9188435,0,0,0.00,0.00,0.00,0.00,False
1751358460.0339005,0,0,0.00,0.00,0.00,0.00,False
1751358460.1424243,0,0,0.00,0.00,0.00,0.00,False
1751358460.2551208,0,0,0.00,0.00,0.00,0.00,False
1751358460.3738687,0,0,0.00,0.00,0.00,0.00,False
1751358460.4904952,0,0,0.00,0.00,0.00,0.00,False
1751358460.5956764,0,0,0.00,0.00,0.00,0.00,False
1751358460.7288377,0,0,0.00,0.00,0.00,0.00,False
1751358460.8614898,0,0,0.00,0.00,0.00,0.00,False
1751358460.9692008,0,0,0.00,0.00,0.00,0.00,False
1751358461.0858893,0,0,0.00,0.00,0.00,0.00,False
1751358461.1939957,0,0,0.00,0.00,0.00,0.00,False
1751358461.2977273,0,0,0.00,0.00,0.00,0.00,False
1751358461.3939664,0,0,0.00,0.00,0.00,0.00,False
1751358461.4997637,0,0,0.00,0.00,0.00,0.00,False
1751358461.6095083,0,0,0.00,0.00,0.00,0.00,False
1751358461.7234519,0,0,0.00,0.00,0.00,0.00,False
1751358461.846003,0,0,0.00,0.00,0.00,0.00,False
1751358461.990349,0,0,0.00,0.00,0.00,0.00,False
1751358462.1128936,0,0,0.00,0.00,0.00,0.00,False
1751358462.2334704,0,0,0.00,0.00,0.00,0.00,False
1751358462.3501885,0,0,0.00,0.00,0.00,0.00,False
1751358462.4623222,0,0,0.00,0.00,0.00,0.00,False
1751358462.559507,0,0,0.00,0.00,0.00,0.00,False
1751358462.6625717,0,0,0.00,0.00,0.00,0.00,False
1751358462.7732842,0,0,0.00,0.00,0.00,0.00,False
1751358462.8860145,0,0,0.00,0.00,0.00,0.00,False
1751358462.9868987,0,0,0.00,0.00,0.00,0.00,False
1751358463.0890486,0,0,0.00,0.00,0.00,0.00,False
1751358463.1872973,0,0,0.00,0.00,0.00,0.00,False
1751358463.2850318,0,0,0.00,0.00,0.00,0.00,False
1751358463.3843112,0,0,0.00,0.00,0.00,0.00,False
1751358463.4833317,0,0,0.00,0.00,0.00,0.00,False
1751358463.5850549,0,0,0.00,0.00,0.00,0.00,False
1751358463.6860013,0,0,0.00,0.00,0.00,0.00,False
1751358463.7938166,0,0,0.00,0.00,0.00,0.00,False
1751358463.8966484,0,0,0.00,0.00,0.00,0.00,False
1751358464.0033634,0,0,0.00,0.00,0.00,0.00,False
1751358464.1112683,0,0,0.00,0.00,0.00,0.00,False
1751358464.223968,0,0,0.00,0.00,0.00,0.00,False
1751358464.3336565,0,0,0.00,0.00,0.00,0.00,False
1751358464.45862,0,0,0.00,0.00,0.00,0.00,False
1751358464.625246,0,0,0.00,0.00,0.00,0.00,False
1751358464.8012748,0,0,0.00,0.00,0.00,0.00,False
1751358464.972594,0,0,0.00,0.00,0.00,0.00,False
1751358465.10469,0,0,0.00,0.00,0.00,0.00,False
1751358465.1953573,0,0,0.00,0.00,0.00,0.00,False
1751358465.2932556,0,0,0.00,0.00,0.00,0.00,False
1751358465.4255438,0,0,0.00,0.00,0.00,0.00,False
1751358465.678198,0,0,0.00,0.00,0.00,0.00,False
1751358465.8714728,0,0,0.00,0.00,0.00,0.00,False
1751358465.995183,0,0,0.00,0.00,0.00,0.00,False
1751358466.15397,0,0,0.00,0.00,0.00,0.00,False
1751358466.3176315,0,0,0.00,0.00,0.00,0.00,False
1751358466.4920197,0,0,0.00,0.00,0.00,0.00,False
1751358466.6340072,0,0,0.00,0.00,0.00,0.00,False
1751358466.7774384,0,0,0.00,0.00,0.00,0.00,False
1751358466.9727833,0,0,0.00,0.00,0.00,0.00,False
1751358467.1211104,0,0,0.00,0.00,0.00,0.00,False
1751358467.3226438,0,0,0.00,0.00,0.00,0.00,False
1751358467.467533,0,0,0.00,0.00,0.00,0.00,False
1751358467.610749,0,0,0.00,0.00,0.00,0.00,False
1751358467.793112,0,0,0.00,0.00,0.00,0.00,False
1751358467.9640014,0,0,0.00,0.00,0.00,0.00,False
1751358468.129338,0,0,0.00,0.00,0.00,0.00,False
1751358468.2614958,0,0,0.00,0.00,0.00,0.00,False
1751358468.374251,0,0,0.00,0.00,0.00,0.00,False
1751358468.506177,0,0,0.00,0.00,0.00,0.00,False
1751358468.62707,0,0,0.00,0.00,0.00,0.00,False
1751358468.761083,0,0,0.00,0.00,0.00,0.00,False
1751358468.870913,0,0,0.00,0.00,0.00,0.00,False
1751358468.9719691,0,0,0.00,0.00,0.00,0.00,False
1751358469.0908513,0,0,0.00,0.00,0.00,0.00,False
1751358469.2051604,0,0,0.00,0.00,0.00,0.00,False
1751358469.3288374,0,0,0.00,0.00,0.00,0.00,False
1751358469.4479275,0,0,0.00,0.00,0.00,0.00,False
1751358469.567617,0,0,0.00,0.00,0.00,0.00,False
1751358469.7049334,0,0,0.00,0.00,0.00,0.00,False
1751358469.8351364,0,0,0.00,0.00,0.00,0.00,False
1751358469.9800413,0,0,0.00,0.00,0.00,0.00,False
1751358470.1357582,0,0,0.00,0.00,0.00,0.00,False
1751358470.2753885,0,0,0.00,0.00,0.00,0.00,False
1751358470.4596334,0,0,0.00,0.00,0.00,0.00,False
1751358470.6399531,0,0,0.00,0.00,0.00,0.00,False
1751358470.8378365,0,0,0.00,0.00,0.00,0.00,False
1751358471.0508115,0,0,0.00,0.00,0.00,0.00,False
1751358471.2265744,0,0,0.00,0.00,0.00,0.00,False
1751358471.3876274,0,0,0.00,0.00,0.00,0.00,False
1751358471.5149405,0,0,0.00,0.00,0.00,0.00,False
1751358471.6386929,0,0,0.00,0.00,0.00,0.00,False
1751358471.75975,0,0,0.00,0.00,0.00,0.00,False
1751358471.9076915,0,0,0.00,0.00,0.00,0.00,False
1751358472.029361,0,0,0.00,0.00,0.00,0.00,False
1751358472.144689,0,0,0.00,0.00,0.00,0.00,False
1751358472.247068,0,0,0.00,0.00,0.00,0.00,False
1751358472.3583872,0,0,0.00,0.00,0.00,0.00,False
1751358472.4561555,0,0,0.00,0.00,0.00,0.00,False
1751358472.5677457,0,0,0.00,0.00,0.00,0.00,False
1751358472.6694686,0,0,0.00,0.00,0.00,0.00,False
1751358472.7798536,0,0,0.00,0.00,0.00,0.00,False
1751358472.888623,0,0,0.00,0.00,0.00,0.00,False
1751358472.9909067,0,0,0.00,0.00,0.00,0.00,False
1751358473.0916915,0,0,0.00,0.00,0.00,0.00,False
1751358473.1937513,0,0,0.00,0.00,0.00,0.00,False
1751358473.306693,0,0,0.00,0.00,0.00,0.00,False
1751358473.4463203,0,0,0.00,0.00,0.00,0.00,False
1751358473.5635118,0,0,0.00,0.00,0.00,0.00,False
1751358473.6819315,0,0,0.00,0.00,0.00,0.00,False
1751358473.8306565,0,0,0.00,0.00,0.00,0.00,False
1751358473.9273586,0,0,0.00,0.00,0.00,0.00,False
1751358474.0084958,0,0,0.00,0.00,0.00,0.00,False
1751358474.1118581,0,0,0.00,0.00,0.00,0.00,False
1751358474.2220361,0,0,0.00,0.00,0.00,0.00,False
1751358474.3378215,0,0,0.00,0.00,0.00,0.00,False
1751358474.45463,0,0,0.00,0.00,0.00,0.00,False
1751358474.6185136,0,0,0.00,0.00,0.00,0.00,False
1751358474.7549686,0,0,0.00,0.00,0.00,0.00,False
1751358474.8708637,0,0,0.00,0.00,0.00,0.00,False
1751358474.9875968,0,0,0.00,0.00,0.00,0.00,False
1751358475.1461825,0,0,0.00,0.00,0.00,0.00,False
1751358475.3230531,0,0,0.00,0.00,0.00,0.00,False
1751358475.5348463,0,0,0.00,0.00,0.00,0.00,False
1751358475.6897094,0,0,0.00,0.00,0.00,0.00,False
1751358475.8719218,0,0,0.00,0.00,0.00,0.00,False
1751358476.0916302,0,0,0.00,0.00,0.00,0.00,False
1751358476.266996,0,0,0.00,0.00,0.00,0.00,False
1751358476.3998656,0,0,0.00,0.00,0.00,0.00,False
1751358476.55214,0,0,0.00,0.00,0.00,0.00,False
1751358476.6734927,0,0,0.00,0.00,0.00,0.00,False
1751358476.791389,0,0,0.00,0.00,0.00,0.00,False
1751358476.9081442,0,0,0.00,0.00,0.00,0.00,False
1751358477.0319295,0,0,0.00,0.00,0.00,0.00,False
1751358477.1451337,0,0,0.00,0.00,0.00,0.00,False
1751358477.2601044,0,0,0.00,0.00,0.00,0.00,False
1751358477.381136,0,0,0.00,0.00,0.00,0.00,False
1751358477.5042276,0,0,0.00,0.00,0.00,0.00,False
1751358477.6201549,0,0,0.00,0.00,0.00,0.00,False
1751358477.7271907,0,0,0.00,0.00,0.00,0.00,False
1751358477.8392909,0,0,0.00,0.00,0.00,0.00,False
1751358477.946031,0,0,0.00,0.00,0.00,0.00,False
1751358478.0547452,0,0,0.00,0.00,0.00,0.00,False
1751358478.1587129,0,0,0.00,0.00,0.00,0.00,False
1751358478.2694168,0,0,0.00,0.00,0.00,0.00,False
1751358478.3777764,0,0,0.00,0.00,0.00,0.00,False
1751358478.495502,0,0,0.00,0.00,0.00,0.00,False
1751358478.604622,0,0,0.00,0.00,0.00,0.00,False
1751358478.7298257,0,0,0.00,0.00,0.00,0.00,False
1751358478.8513997,0,0,0.00,0.00,0.00,0.00,False
1751358478.9639764,0,0,0.00,0.00,0.00,0.00,False
1751358479.0806746,0,0,0.00,0.00,0.00,0.00,False
1751358479.1762912,0,0,0.00,0.00,0.00,0.00,False
1751358479.2844687,0,0,0.00,0.00,0.00,0.00,False
1751358479.4019122,0,0,0.00,0.00,0.00,0.00,False
1751358479.5112896,0,0,0.00,0.00,0.00,0.00,False
1751358479.622394,0,0,0.00,0.00,0.00,0.00,False
1751358479.732939,0,0,0.00,0.00,0.00,0.00,False
1751358479.8537102,0,0,0.00,0.00,0.00,0.00,False
1751358479.9592743,0,0,0.00,0.00,0.00,0.00,False
1751358480.0959358,0,0,0.00,0.00,0.00,0.00,False
1751358480.219743,0,0,0.00,0.00,0.00,0.00,False
1751358480.3137412,0,0,0.00,0.00,0.00,0.00,False
1751358480.4256146,0,0,0.00,0.00,0.00,0.00,False
1751358480.5365531,0,0,0.00,0.00,0.00,0.00,False
1751358480.6508133,0,0,0.00,0.00,0.00,0.00,False
1751358480.7592106,0,0,0.00,0.00,0.00,0.00,False
1751358480.8788562,0,0,0.00,0.00,0.00,0.00,False
1751358480.9895642,0,0,0.00,0.00,0.00,0.00,False
1751358481.102691,0,0,0.00,0.00,0.00,0.00,False
1751358481.2445855,0,0,0.00,0.00,0.00,0.00,False
1751358481.422716,0,0,0.00,0.00,0.00,0.00,False
1751358481.5591345,0,0,0.00,0.00,0.00,0.00,False
1751358481.7015693,0,0,0.00,0.00,0.00,0.00,False
1751358481.8244255,0,0,0.00,0.00,0.00,0.00,False
1751358481.9441369,0,0,0.00,0.00,0.00,0.00,False
1751358482.0740724,0,0,0.00,0.00,0.00,0.00,False
1751358482.1854644,0,0,0.00,0.00,0.00,0.00,False
1751358482.2887278,0,0,0.00,0.00,0.00,0.00,False
1751358482.3954964,0,0,0.00,0.00,0.00,0.00,False
1751358482.4976246,0,0,0.00,0.00,0.00,0.00,False
1751358482.6073186,0,0,0.00,0.00,0.00,0.00,False
1751358482.7164774,0,0,0.00,0.00,0.00,0.00,False
1751358482.826285,0,0,0.00,0.00,0.00,0.00,False
1751358482.927017,0,0,0.00,0.00,0.00,0.00,False
1751358483.026058,0,0,0.00,0.00,0.00,0.00,False
1751358483.1338854,0,0,0.00,0.00,0.00,0.00,False
1751358483.24122,0,0,0.00,0.00,0.00,0.00,False
1751358483.342532,0,0,0.00,0.00,0.00,0.00,False
1751358483.4432948,0,0,0.00,0.00,0.00,0.00,False
1751358483.5322433,0,0,0.00,0.00,0.00,0.00,False
1751358483.620995,0,0,0.00,0.00,0.00,0.00,False
1751358483.7185872,0,0,0.00,0.00,0.00,0.00,False
1751358483.8594837,0,0,0.00,0.00,0.00,0.00,False
1751358483.983615,0,0,0.00,0.00,0.00,0.00,False
1751358484.086119,0,0,0.00,0.00,0.00,0.00,False
1751358484.2136261,0,0,0.00,0.00,0.00,0.00,False
1751358484.3134556,0,0,0.00,0.00,0.00,0.00,False
1751358484.4092033,0,0,0.00,0.00,0.00,0.00,False
1751358484.5190372,0,0,0.00,0.00,0.00,0.00,False
1751358484.6369972,0,0,0.00,0.00,0.00,0.00,False
1751358484.7406375,0,0,0.00,0.00,0.00,0.00,False
1751358484.8636537,0,0,0.00,0.00,0.00,0.00,False
1751358484.9728873,0,0,0.00,0.00,0.00,0.00,False
1751358485.079605,0,0,0.00,0.00,0.00,0.00,False
1751358485.190549,0,0,0.00,0.00,0.00,0.00,False
1751358485.296372,0,0,0.00,0.00,0.00,0.00,False
1751358485.4041338,0,0,0.00,0.00,0.00,0.00,False
1751358485.5121653,0,0,0.00,0.00,0.00,0.00,False
1751358485.6363173,0,0,0.00,0.00,0.00,0.00,False
1751358485.7450254,0,0,0.00,0.00,0.00,0.00,False
1751358485.8590205,0,0,0.00,0.00,0.00,0.00,False
1751358485.9705348,0,0,0.00,0.00,0.00,0.00,False
1751358486.080256,0,0,0.00,0.00,0.00,0.00,False
1751358486.2048159,0,0,0.00,0.00,0.00,0.00,False
1751358486.3384583,0,0,0.00,0.00,0.00,0.00,False
1751358486.498219,0,0,0.00,0.00,0.00,0.00,False
1751358486.625019,0,0,0.00,0.00,0.00,0.00,False
1751358486.7691505,0,0,0.00,0.00,0.00,0.00,False
1751358486.889969,0,0,0.00,0.00,0.00,0.00,False
1751358487.001937,0,0,0.00,0.00,0.00,0.00,False
1751358487.1081362,0,0,0.00,0.00,0.00,0.00,False
1751358487.2169466,0,0,0.00,0.00,0.00,0.00,False
1751358487.3260806,0,0,0.00,0.00,0.00,0.00,False
1751358487.4330204,0,0,0.00,0.00,0.00,0.00,False
1751358487.5377288,0,0,0.00,0.00,0.00,0.00,False
1751358487.6449192,0,0,0.00,0.00,0.00,0.00,False
1751358487.752915,0,0,0.00,0.00,0.00,0.00,False
1751358487.8691876,0,0,0.00,0.00,0.00,0.00,False
1751358487.9760714,0,0,0.00,0.00,0.00,0.00,False
1751358488.081159,0,0,0.00,0.00,0.00,0.00,False
1751358488.1854346,0,0,0.00,0.00,0.00,0.00,False
1751358488.300044,0,0,0.00,0.00,0.00,0.00,False
1751358488.413791,0,0,0.00,0.00,0.00,0.00,False
1751358488.5355651,0,0,0.00,0.00,0.00,0.00,False
1751358488.6442761,0,0,0.00,0.00,0.00,0.00,False
1751358488.7480924,0,0,0.00,0.00,0.00,0.00,False
1751358488.8562129,0,0,0.00,0.00,0.00,0.00,False
1751358488.9981155,0,0,0.00,0.00,0.00,0.00,False
1751358489.1028545,0,0,0.00,0.00,0.00,0.00,False
1751358489.1986532,0,0,0.00,0.00,0.00,0.00,False
1751358489.3074062,0,0,0.00,0.00,0.00,0.00,False
1751358489.4025583,0,0,0.00,0.00,0.00,0.00,False
